 ID 	 ID_Query 	 Query 	 Position 	 URL 	 Main 	 Title 	 IP 	 Timestamp 	 SEO_Class 	 HTML 	 Screenshot 	 SEO_Timestamp 	 ads 	 canonical 	 company 	 description 	 external 	 h1 	 https 	 internal 	 keyword_density 	 keywords_in_source 	 keywords_in_url 	 loading_time 	 micros 	 news 	 nofollow 	 not_optimized 	 og 	 robots_txt 	 search_engine_services 	 seo_customers 	 shops 	 sitemap 	 title 	 tools ads 	 tools analytics 	 tools caching 	 tools content 	 tools seo 	 tools social 	 url_length 	 viewport 	 wordpress 
125	13	 rena klimatfakta 	5	 http://www.klimatfakta.se/ 	 http://www.klimatfakta.se/ 	 Klimatfakta 	 194.9.94.86 	 2023-03-06 18:39:28.671641 	 probably_optimized 	 13_5.html 	 13_5.png 	 2023-03-06 22:05:10.790643 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 100.0 	 2 	 1 	 1.674 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 15 	 1 	 0 
126	13	 rena klimatfakta 	6	 https://klimatsans.com/2019/09/23/hur-kanner-vi-igen-rent-fake-news-om-klimatet/ 	 https://klimatsans.com/ 	 Hur känner vi igen rena Fake News om klimatet ? | KLIMATSANS 	 50.87.253.110 	 2023-03-06 18:39:28.822002 	 probably_optimized 	 13_6.html 	 13_6.png 	 2023-03-06 22:06:18.979184 	 0 	 1 	 0 	 1 	 14 	 3 	 1 	 177 	 0.0 	 16 	 0 	 2.612 	 0 	 0 	 14 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 72 	 1 	 1 
127	13	 rena klimatfakta 	7	 https://klimatklubben.se/klimatfakta/ 	 https://klimatklubben.se/ 	 Klimatfakta - Klimatklubben 	 46.30.213.118 	 2023-03-06 18:39:28.822505 	 probably_optimized 	 13_7.html 	 13_7.png 	 2023-03-06 22:07:40.027196 	 0 	 1 	 0 	 1 	 65 	 0 	 1 	 52 	 0.0 	 10 	 1 	 0.995 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 29 	 1 	 1 
128	13	 rena klimatfakta 	8	 https://www.facebook.com/groups/RenaPromenaden/posts/2376133489185573/ 	 https://www.facebook.com/ 	 Rena Promenaden | För den som vill lyssna på positiv klimatfakta ... 	 157.240.210.35 	 2023-03-06 18:39:28.890512 	 most_probably_optimized 	 13_8.html 	 13_8.png 	 2023-03-06 22:09:44.518168 	 facebook.com 	 1 	 0 	 1 	 2 	 0 	 1 	 29 	 2.0 	 35 	 1 	 1.099 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 58 	 1 	 0 
129	13	 rena klimatfakta 	9	 http://klimatfakta.com/ 	 http://klimatfakta.com/ 	 Klimatfakta - Nyheter och information om vÃ¤xthuseffekten 	 173.236.226.190 	 2023-03-06 18:39:28.940055 	 probably_optimized 	 13_9.html 	 13_9.png 	 2023-03-06 22:11:05.851730 	 0 	 0 	 0 	 1 	 3 	 0 	 0 	 72 	 0.0 	 75 	 1 	 1.313 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 16 	 1 	 1 
130	13	 rena klimatfakta 	10	 https://www.synonymer.se/sv-syn/rena 	 https://www.synonymer.se/ 	 Synonymer till rena - Synonymer.se 	 104.22.76.205 	 2023-03-06 18:39:29.077568 	 probably_optimized 	 13_10.html 	 13_10.png 	 2023-03-06 22:12:44.895950 	 0 	 0 	 0 	 1 	 0 	 0 	 1 	 94 	 7.0 	 91 	 1 	 0.619 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 24 	 1 	 0 
131	14	 rena observerade klimatfakta 	1	 https://klimatsans.com/2015/05/11/rena-observerade-klimatfakta/ 	 https://klimatsans.com/ 	 Rena, observerade klimatfakta | KLIMATSANS 	 50.87.253.110 	 2023-03-06 18:39:40.275359 	 probably_optimized 	 14_1.html 	 14_1.png 	 2023-03-06 22:14:01.369327 	 0 	 1 	 0 	 1 	 42 	 3 	 1 	 199 	 0.0 	 126 	 3 	 2.762 	 0 	 0 	 14 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 55 	 1 	 1 
132	14	 rena observerade klimatfakta 	2	 https://klimatsans.com/grn/ 	 https://klimatsans.com/ 	 Granskningsnämnden | Klimatsans 	 50.87.253.110 	 2023-03-06 18:39:40.276856 	 probably_optimized 	 14_2.html 	 14_2.png 	 2023-03-06 22:16:32.413390 	 0 	 1 	 0 	 1 	 27 	 2 	 1 	 180 	 0.0 	 18 	 0 	 3.4 	 0 	 0 	 7 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 19 	 1 	 1 
133	14	 rena observerade klimatfakta 	3	 https://klimatupplysningen.se/anmalan-till-granskningsnamnden/ 	 https://klimatupplysningen.se/ 	 Anmälan till Granskningsnämnden - Klimatupplysningen 	 93.188.2.54 	 2023-03-06 18:39:40.277856 	 probably_optimized 	 14_3.html 	 14_3.png 	 2023-03-06 22:19:44.515690 	 0 	 1 	 0 	 1 	 48 	 1 	 1 	 227 	 0.0 	 7 	 0 	 2.147 	 0 	 0 	 2 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 54 	 1 	 1 
134	14	 rena observerade klimatfakta 	4	 https://www.frihetsportalen.se/2015/09/klimatsans-solen-driver-vart-klimat/ 	 https://www.frihetsportalen.se/ 	 Klimatsans: Solen driver vårt klimat! | Frihetsportalen 	 185.76.64.172 	 2023-03-06 18:39:40.278855 	 probably_optimized 	 14_4.html 	 14_4.png 	 2023-03-06 22:22:56.538731 	 0 	 1 	 0 	 1 	 94 	 1 	 1 	 329 	 0.0 	 5 	 0 	 5.497 	 0 	 0 	 80 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 63 	 0 	 1 
135	14	 rena observerade klimatfakta 	5	 https://pt.se/debatt/pitea/artikel/liten-istid-troligare-an-varmekatastrof/r0vyo5dl 	 https://pt.se/ 	 Liten istid troligare än värmekatastrof - pt.se 	 192.176.234.98 	 2023-03-06 18:39:40.279854 	 probably_optimized 	 14_5.html 	 14_5.png 	 2023-03-06 22:24:45.454071 	 0 	 1 	 0 	 1 	 11 	 2 	 1 	 25 	 0.0 	 1 	 0 	 2.204 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 75 	 1 	 0 
136	14	 rena observerade klimatfakta 	6	 https://sites.google.com/site/nissebee4/klimatutvecklingen 	 https://sites.google.com/ 	 nissebee4 - klimatutvecklingen - Google 	 172.217.16.206 	 2023-03-06 18:39:40.280854 	 most_probably_optimized 	 14_6.html 	 14_6.png 	 2023-03-06 22:26:10.379865 	 google.com 	 0 	 0 	 1 	 43 	 1 	 1 	 105 	 0.0 	 12 	 0 	 0.804 	 0 	 0 	 0 	 0 	 1 	 1 	 google.com, sites.google.com, google.com, sites.google.com 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 50 	 1 	 0 
137	14	 rena observerade klimatfakta 	7	 https://pt.se/debatt/pitea/artikel/jordens-storsta-utmaning/jdnk7qxr 	 https://pt.se/ 	 Jordens största utmaning - PT 	 192.176.234.98 	 2023-03-06 18:39:40.291357 	 probably_optimized 	 14_7.html 	 14_7.png 	 2023-03-06 22:27:30.072496 	 0 	 1 	 0 	 1 	 11 	 2 	 1 	 25 	 0.0 	 1 	 0 	 1.517 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 60 	 1 	 0 
138	14	 rena observerade klimatfakta 	8	 https://norah4you.wordpress.com/2015/05/12/uppdaterad-fn-ar-ingen-varldsregering/ 	 https://norah4you.wordpress.com/ 	 FN är INGEN Världsregering (uppdaterad 2 Jan 2016) 	 192.0.78.12 	 2023-03-06 18:39:40.292356 	 probably_optimized 	 14_8.html 	 14_8.png 	 2023-03-06 22:28:53.716882 	 0 	 1 	 0 	 1 	 26 	 0 	 1 	 123 	 0.0 	 10 	 0 	 0.695 	 0 	 0 	 1 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 73 	 0 	 1 
139	14	 rena observerade klimatfakta 	9	 https://lifeanddeathandallbetween.wordpress.com/2022/08/28/rena-observerade-klimatfakta/ 	 https://lifeanddeathandallbetween.wordpress.com/ 	 Rena, observerade klimatfakta - Life, Death and all between 	 192.0.78.13 	 2023-03-06 18:39:40.311103 	 probably_optimized 	 14_9.html 	 14_9.png 	 2023-03-06 22:30:14.565563 	 0 	 1 	 0 	 1 	 19 	 3 	 1 	 42 	 4.0 	 66 	 3 	 0.536 	 0 	 0 	 3 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 80 	 1 	 1 
140	14	 rena observerade klimatfakta 	10	 https://klimatsans.com/2015/05/11/rena-observerade-klimatfakta/feed/ 	 https://klimatsans.com/ 	 Comments on: Rena, observerade klimatfakta - klimatsans.com 	 50.87.253.110 	 2023-03-06 18:39:40.330203 	 not_classified 	 error 	 error 	 2023-03-06 22:31:23.453680 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 	 -1 
141	15	 skillnaden mellan väder och klimat 	1	 https://www.svt.se/nyheter/inrikes/vader-eller-klimat 	 https://www.svt.se/ 	 Det är skillnaden mellan väder och klimat | SVT Nyheter 	 92.122.78.97 	 2023-03-06 18:39:48.669907 	 probably_optimized 	 15_1.html 	 15_1.png 	 2023-03-06 22:32:42.496533 	 0 	 1 	 0 	 1 	 22 	 4 	 1 	 47 	 8.0 	 125 	 1 	 0.688 	 0 	 0 	 3 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 41 	 1 	 0 
142	15	 skillnaden mellan väder och klimat 	2	 https://bolin.su.se/data/skillnanden-mellan-vader-och-klimat/ 	 https://bolin.su.se/ 	 Skillnaden mellan väder och klimat | Bolin Centre Database - s u 	 130.237.180.145 	 2023-03-06 18:39:48.695907 	 probably_optimized 	 15_2.html 	 15_2.png 	 2023-03-06 22:33:57.466861 	 0 	 0 	 0 	 1 	 10 	 1 	 1 	 6 	 8.0 	 125 	 3 	 0.679 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 53 	 1 	 0 
143	15	 skillnaden mellan väder och klimat 	3	 https://vadarskillnaden.se/vad-ar-skillnaden-mellan-vader-och-klimat/ 	 https://vadarskillnaden.se/ 	 Vad är skillnaden mellan väder och klimat? • vadarskillnaden.se 	 104.21.14.248 	 2023-03-06 18:39:48.756414 	 probably_optimized 	 15_3.html 	 15_3.png 	 2023-03-06 22:35:41.713540 	 0 	 1 	 0 	 1 	 5 	 1 	 1 	 272 	 7.0 	 886 	 4 	 0.803 	 0 	 0 	 1 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 61 	 1 	 1 
144	15	 skillnaden mellan väder och klimat 	4	 https://klimatkompensera.se/vad-ar-det-for-skillnad-mellan-vader-och-klimat/ 	 https://klimatkompensera.se/ 	 Det är skillnaden mellan väder och klimat - Klimatfinansiera 	 13.53.111.206 	 2023-03-06 18:39:48.824419 	 probably_optimized 	 15_4.html 	 15_4.png 	 2023-03-06 22:37:21.243535 	 0 	 1 	 0 	 1 	 9 	 2 	 1 	 40 	 14.0 	 116 	 3 	 2.997 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 68 	 1 	 1 
145	15	 skillnaden mellan väder och klimat 	5	 https://skillnaden.se/mellan-vader-och-klimat 	 https://skillnaden.se/ 	 Vad är skillnaden mellan väder och klimat? 	 185.189.48.15 	 2023-03-06 18:39:48.879424 	 probably_optimized 	 15_5.html 	 15_5.png 	 2023-03-06 22:38:48.098185 	 0 	 0 	 0 	 1 	 0 	 1 	 1 	 6 	 18.0 	 40 	 4 	 0.868 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 37 	 1 	 0 
146	15	 skillnaden mellan väder och klimat 	6	 http://grundskoleboken.se/wiki/V%C3%A4der_och_klimat 	 http://grundskoleboken.se/ 	 Väder och klimat - Skolbok 	 213.212.61.213 	 2023-03-06 18:39:48.967436 	 probably_not_optimized 	 15_6.html 	 15_6.png 	 2023-03-06 22:39:56.477472 	 0 	 0 	 0 	 0 	 7 	 1 	 0 	 48 	 7.0 	 98 	 2 	 1.177 	 0 	 0 	 6 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 45 	 1 	 0 
147	15	 skillnaden mellan väder och klimat 	7	 https://www.svt.se/nyheter/video/30186548-vad-ar-skillnaden-mellan-vader-och-klimat 	 https://www.svt.se/ 	 Vad är skillnaden mellan väder och klimat? | SVT Nyheter 	 92.122.78.97 	 2023-03-06 18:39:49.117313 	 probably_optimized 	 15_7.html 	 15_7.png 	 2023-03-06 22:41:20.831228 	 0 	 1 	 0 	 0 	 20 	 2 	 1 	 23 	 15.0 	 77 	 4 	 0.618 	 0 	 0 	 3 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 71 	 1 	 0 
148	15	 skillnaden mellan väder och klimat 	8	 https://www.vadvivet.se/vader-och-klimat/ 	 https://www.vadvivet.se/ 	 Skillnaden mellan väder och klimat - Vad Vi Vet. 	 146.75.119.7 	 2023-03-06 18:39:49.117805 	 probably_optimized 	 15_8.html 	 15_8.png 	 2023-03-06 22:42:33.772729 	 0 	 1 	 0 	 1 	 16 	 1 	 1 	 51 	 8.0 	 112 	 2 	 2.175 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 29 	 1 	 0 
149	15	 skillnaden mellan väder och klimat 	9	 https://www.babysits.se/communityteman/2773/skillnaden-mellan-klimat-och-v%C3%A4der/ 	 https://www.babysits.se/ 	 Skillnaden mellan klimat och väder - Babysits 	 52.85.92.101 	 2023-03-06 18:39:49.190884 	 probably_optimized 	 15_9.html 	 15_9.png 	 2023-03-06 22:43:49.838555 	 0 	 1 	 0 	 1 	 12 	 1 	 1 	 66 	 13.0 	 188 	 4 	 0.837 	 0 	 0 	 3 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 72 	 1 	 0 
150	15	 skillnaden mellan väder och klimat 	10	 https://www.so-rummet.se/content/klimatzoner-och-vegetationszoner-vad-ar-det 	 https://www.so-rummet.se/ 	 Klimatzoner och vegetationszoner - vad är det? - SO-rummet 	 206.189.9.108 	 2023-03-06 18:39:49.215883 	 probably_optimized 	 15_10.html 	 15_10.png 	 2023-03-06 22:45:30.491013 	 0 	 1 	 0 	 1 	 9 	 1 	 1 	 1934 	 8.0 	 1266 	 2 	 6.735 	 0 	 0 	 1 	 0 	 1 	 1 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 64 	 1 	 0 
151	16	 svt solens aktivitet 	1	 https://www.svt.se/nyheter/vetenskap/solen 	 https://www.svt.se/ 	 Solens aktivitet minskar | SVT Nyheter 	 92.122.78.97 	 2023-03-06 18:39:57.574363 	 probably_optimized 	 16_1.html 	 16_1.png 	 2023-03-06 22:47:20.349880 	 0 	 1 	 0 	 1 	 26 	 4 	 1 	 43 	 2.0 	 117 	 1 	 0.621 	 0 	 0 	 3 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 30 	 1 	 0 
152	16	 svt solens aktivitet 	2	 https://www.svt.se/nyheter/vetenskap/mest-hogupplosta-bilderna-av-solen-nagonsin 	 https://www.svt.se/ 	 Mest högupplösta bilderna av solen någonsin | SVT Nyheter 	 92.122.78.97 	 2023-03-06 18:39:57.575863 	 probably_optimized 	 16_2.html 	 16_2.png 	 2023-03-06 22:48:46.464151 	 0 	 1 	 0 	 1 	 25 	 4 	 1 	 46 	 3.0 	 101 	 1 	 0.643 	 0 	 0 	 3 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 68 	 1 	 0 
153	16	 svt solens aktivitet 	3	 https://www.svt.se/vader/fragor_och_svar/solfilmen-1 	 https://www.svt.se/ 	 Solfilmen | SVT Nyheter 	 92.122.78.97 	 2023-03-06 18:39:57.576363 	 probably_optimized 	 16_3.html 	 16_3.png 	 2023-03-06 22:50:04.349023 	 0 	 1 	 0 	 0 	 23 	 4 	 1 	 48 	 2.0 	 82 	 1 	 0.584 	 0 	 0 	 3 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 40 	 1 	 0 
154	16	 svt solens aktivitet 	4	 https://www.svd.se/a/4da4cf92-e50b-3355-be81-4384fa1bfdd3/solens-aktivitet-paverkar-klimatet 	 https://www.svd.se/ 	 Solens aktivitet påverkar klimatet | SvD 	 146.75.118.132 	 2023-03-06 18:39:57.577363 	 probably_optimized 	 16_4.html 	 16_4.png 	 2023-03-06 22:51:18.562308 	 0 	 1 	 0 	 1 	 42 	 7 	 1 	 82 	 0.0 	 52 	 2 	 0.703 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 80 	 1 	 0 
155	16	 svt solens aktivitet 	5	 https://klimatsans.com/2019/12/30/svt-det-ar-solstralningen/ 	 https://klimatsans.com/ 	 SVT: Det är solstrålningen | KLIMATSANS 	 50.87.253.110 	 2023-03-06 18:39:57.580362 	 probably_optimized 	 16_5.html 	 16_5.png 	 2023-03-06 22:53:20.606083 	 0 	 1 	 0 	 1 	 15 	 3 	 1 	 180 	 1.0 	 53 	 1 	 3.193 	 0 	 0 	 14 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 52 	 1 	 1 
156	16	 svt solens aktivitet 	6	 https://www.svt.se/nyheter/lokalt/skane/lag-aktivitet-pa-solen-gor-skane-kallare 	 https://www.svt.se/ 	 Låg aktivitet på solen gör Skåne kallare | SVT Nyheter 	 92.122.78.97 	 2023-03-06 18:39:57.581362 	 probably_optimized 	 16_6.html 	 16_6.png 	 2023-03-06 22:54:44.354111 	 0 	 1 	 0 	 1 	 24 	 9 	 1 	 45 	 4.0 	 121 	 2 	 0.525 	 0 	 0 	 3 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 68 	 1 	 0 
157	16	 svt solens aktivitet 	7	 https://www.svt.se/nyheter/vetenskap/samre-mojlighet-att-skada-norrsken-i-ar 	 https://www.svt.se/ 	 Sämre möjlighet att skåda norrsken i år | SVT Nyheter 	 92.122.78.97 	 2023-03-06 18:39:57.581862 	 probably_optimized 	 16_7.html 	 16_7.png 	 2023-03-06 22:56:05.054019 	 0 	 1 	 0 	 1 	 26 	 4 	 1 	 45 	 3.0 	 100 	 1 	 0.622 	 0 	 0 	 3 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 64 	 1 	 0 
158	16	 svt solens aktivitet 	8	 https://www.rymdstyrelsen.se/upptack-rymden/bloggen/2020/8/solens-aktivitet-forbryllar-forskarna/ 	 https://www.rymdstyrelsen.se/ 	 Solens aktivitet förbryllar forskarna - Rymdstyrelsen 	 193.200.202.155 	 2023-03-06 18:39:57.582362 	 probably_optimized 	 16_8.html 	 16_8.png 	 2023-03-06 22:57:24.496368 	 0 	 0 	 0 	 1 	 17 	 2 	 1 	 93 	 1.0 	 46 	 2 	 0.547 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 85 	 1 	 0 
159	16	 svt solens aktivitet 	9	 https://www.postposmo.com/sv/solstruktur/ 	 https://www.postposmo.com/ 	 Solens struktur: egenskaper, sammansättning och mer - Postposmo 	 178.255.231.118 	 2023-03-06 18:39:57.582862 	 probably_optimized 	 16_9.html 	 16_9.png 	 2023-03-06 22:58:44.651365 	 0 	 1 	 0 	 1 	 19 	 1 	 1 	 344 	 1.0 	 46 	 0 	 1.428 	 0 	 0 	 31 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 29 	 1 	 1 
160	16	 svt solens aktivitet 	10	 https://www.svtplay.se/solens-mat 	 https://www.svtplay.se/ 	 Solens mat | SVT Play 	 2.23.180.205 	 2023-03-06 18:39:57.591305 	 probably_optimized 	 16_10.html 	 16_10.png 	 2023-03-06 23:01:19.004237 	 0 	 1 	 0 	 1 	 9 	 1 	 1 	 87 	 1.0 	 54 	 2 	 0.412 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 21 	 1 	 0 
161	17	 väder och klimat 	1	 https://www.smhi.se/kunskapsbanken/klimat 	 https://www.smhi.se/ 	 Klimat | SMHI - Swedish Meteorological And Hydrological Institute 	 91.192.30.117 	 2023-03-06 18:40:06.885908 	 probably_optimized 	 17_1.html 	 17_1.png 	 2023-03-07 08:24:27.150958 	 0 	 1 	 0 	 1 	 34 	 1 	 1 	 664 	 19.0 	 991 	 1 	 10.044 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 29 	 1 	 0 
162	17	 väder och klimat 	2	 https://www.so-rummet.se/kategorier/geografi/klimat 	 https://www.so-rummet.se/ 	 Klimat | Geografi | SO-rummet 	 206.189.9.108 	 2023-03-06 18:40:06.886908 	 probably_optimized 	 17_2.html 	 17_2.png 	 2023-03-07 08:25:57.576543 	 0 	 0 	 0 	 1 	 34 	 2 	 1 	 2130 	 8.0 	 1512 	 1 	 10.934 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 39 	 1 	 0 
163	17	 väder och klimat 	3	 https://klimatkompensera.se/vad-ar-det-for-skillnad-mellan-vader-och-klimat/ 	 https://klimatkompensera.se/ 	 Det är skillnaden mellan väder och klimat - Klimatfinansiera 	 13.53.111.206 	 2023-03-06 18:40:06.887408 	 probably_optimized 	 17_3.html 	 17_3.png 	 2023-03-07 08:28:06.352250 	 0 	 1 	 0 	 1 	 9 	 2 	 1 	 40 	 11.0 	 92 	 2 	 1.815 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 68 	 1 	 1 
164	17	 väder och klimat 	4	 https://www.svt.se/nyheter/inrikes/vader-eller-klimat 	 https://www.svt.se/ 	 Det är skillnaden mellan väder och klimat | SVT Nyheter 	 92.122.78.97 	 2023-03-06 18:40:06.887909 	 probably_optimized 	 17_4.html 	 17_4.png 	 2023-03-07 08:29:29.029653 	 0 	 1 	 0 	 1 	 22 	 4 	 1 	 47 	 7.0 	 93 	 1 	 0.741 	 0 	 0 	 3 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 41 	 1 	 0 
165	17	 väder och klimat 	5	 http://grundskoleboken.se/wiki/V%C3%A4der_och_klimat 	 http://grundskoleboken.se/ 	 Väder och klimat - Skolbok 	 213.212.61.213 	 2023-03-06 18:40:06.887909 	 probably_not_optimized 	 17_5.html 	 17_5.png 	 2023-03-07 08:30:49.082804 	 0 	 0 	 0 	 0 	 7 	 1 	 0 	 48 	 6.0 	 96 	 2 	 1.748 	 0 	 0 	 6 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 45 	 1 	 0 
166	17	 väder och klimat 	6	 https://www.svt.se/nyheter/video/30186548-vad-ar-skillnaden-mellan-vader-och-klimat 	 https://www.svt.se/ 	 Vad är skillnaden mellan väder och klimat? | SVT Nyheter 	 92.122.78.97 	 2023-03-06 18:40:06.888408 	 probably_optimized 	 17_6.html 	 17_6.png 	 2023-03-07 08:32:02.859614 	 0 	 1 	 0 	 0 	 20 	 2 	 1 	 23 	 11.0 	 47 	 2 	 0.619 	 0 	 0 	 3 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 71 	 1 	 0 
167	17	 väder och klimat 	7	 https://www.vadvivet.se/vader-och-klimat/ 	 https://www.vadvivet.se/ 	 Skillnaden mellan väder och klimat - Vad Vi Vet. 	 146.75.119.7 	 2023-03-06 18:40:06.888908 	 probably_optimized 	 17_7.html 	 17_7.png 	 2023-03-07 08:33:14.233145 	 0 	 1 	 0 	 1 	 16 	 1 	 1 	 51 	 7.0 	 95 	 2 	 1.91 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 29 	 1 	 0 
168	17	 väder och klimat 	8	 https://www.folkbildningklimat.nu/vader-eller-klimat/ 	 https://www.folkbildningklimat.nu/ 	 Väder eller klimat? - Folkbildning Klimat 	 46.30.213.146 	 2023-03-06 18:40:06.889408 	 probably_not_optimized 	 17_8.html 	 17_8.png 	 2023-03-07 08:34:29.240895 	 0 	 1 	 0 	 0 	 3 	 1 	 1 	 15 	 11.0 	 45 	 1 	 0.671 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 41 	 1 	 1 
169	17	 väder och klimat 	9	 https://www.apollo.se/grekland/ithaka/vader 	 https://www.apollo.se/ 	 Väder och klimat för Ithaka | apollo.se 	 172.67.11.195 	 2023-03-06 18:40:06.941911 	 probably_optimized 	 17_9.html 	 17_9.png 	 2023-03-07 08:35:36.277620 	 0 	 1 	 0 	 1 	 8 	 1 	 1 	 132 	 6.0 	 87 	 0 	 0.359 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 31 	 1 	 0 
